datetime,open,high,low,close,trades
2025-01-13 16:39:00,582.08,582.08,581.94,581.98,42
2025-01-13 16:40:00,581.99,582.0,581.95,582.0,17
2025-01-13 16:41:00,581.98,582.015,581.97,582.0,23
2025-01-13 16:42:00,582.0,582.005,581.93,581.9499,68
2025-01-13 16:43:00,581.95,582.27,581.93,582.06,177
2025-01-13 16:44:00,582.09,582.09,582.0,582.07,62
2025-01-13 16:45:00,582.04,582.05,581.83,582.015,71
2025-01-13 16:46:00,581.99,582.085,581.99,582.07,32
2025-01-13 16:47:00,582.06,582.06,581.89,581.915,68
2025-01-13 16:48:00,581.915,582.04,581.91,582.02,78
2025-01-13 16:49:00,582.02,582.105,582.02,582.07,64
2025-01-13 16:50:00,582.02,582.08,582.01,582.045,50
2025-01-13 16:51:00,582.03,582.1,582.01,582.09,44
2025-01-13 16:52:00,582.0999,582.15,582.09,582.115,46
2025-01-13 16:53:00,582.13,582.13,582.08,582.08,28
2025-01-13 16:54:00,582.07,582.08,582.02,582.02,42
2025-01-13 16:55:00,582.03,582.1,582.0,582.05,32
2025-01-13 16:56:00,582.05,582.09,582.03,582.04,44
2025-01-13 16:57:00,582.08,582.11,582.04,582.06,51
2025-01-13 16:58:00,582.06,582.27,581.39,582.22,63
2025-01-13 16:59:00,582.215,582.215,582.14,582.14,38
2025-01-13 17:00:00,582.14,582.16,582.07,582.115,28
2025-01-13 17:01:00,582.115,582.14,582.07,582.07,24
2025-01-13 17:02:00,582.07,582.1382,581.39,582.105,20
2025-01-13 17:03:00,582.105,582.1382,582.07,582.13,13
2025-01-13 17:04:00,582.13,582.13,582.09,582.1,18
2025-01-13 17:05:00,582.1,582.13,582.07,582.1,19
2025-01-13 17:06:00,582.1,582.13,582.07,582.0701,25
2025-01-13 17:07:00,582.1285,582.14,582.07,582.07,23
2025-01-13 17:08:00,582.13,582.14,582.08,582.14,28
2025-01-13 17:09:00,582.115,582.12,582.1,582.12,13
2025-01-13 17:10:00,582.12,582.12,582.08,582.1,24
2025-01-13 17:11:00,582.1,582.12,582.08,582.1,18
2025-01-13 17:12:00,582.1,582.12,582.08,582.095,23
2025-01-13 17:13:00,582.11,582.11,582.08,582.08,26
2025-01-13 17:14:00,582.08,582.11,582.08,582.095,22
2025-01-13 17:15:00,582.11,582.11,582.09,582.095,16
2025-01-13 17:16:00,582.095,582.11,582.09,582.11,22
2025-01-13 17:17:00,582.11,582.11,582.08,582.09,43
2025-01-13 17:18:00,582.095,582.13,582.09,582.13,26
2025-01-13 17:19:00,582.12,582.13,582.11,582.13,27
2025-01-13 17:20:00,582.1295,582.13,582.11,582.13,24
2025-01-13 17:21:00,582.11,582.14,582.11,582.13,35
2025-01-13 17:22:00,582.1392,582.1392,582.12,582.13,13
2025-01-13 17:23:00,582.13,582.14,582.12,582.12,21
2025-01-13 17:24:00,582.12,582.14,582.12,582.13,26
2025-01-13 17:25:00,582.13,582.14,582.12,582.14,18
2025-01-13 17:26:00,582.13,582.15,582.12,582.1205,32
2025-01-13 17:27:00,582.14,582.15,582.11,582.1499,39
2025-01-13 17:28:00,582.13,582.15,582.11,582.15,22
2025-01-13 17:29:00,582.15,582.15,582.11,582.1201,13
2025-01-13 17:30:00,582.14,582.16,582.13,582.16,139
2025-01-13 17:31:00,582.175,582.21,582.16,582.16,34
2025-01-13 17:32:00,582.205,582.24,582.16,582.2,27
2025-01-13 17:33:00,582.22,582.25,582.2,582.25,38
2025-01-13 17:34:00,582.2,582.29,568.0264,582.29,120
2025-01-13 17:35:00,582.225,582.29,582.13,582.21,43
2025-01-13 17:36:00,582.175,582.22,582.17,582.195,28
2025-01-13 17:37:00,582.19,582.28,549.9962,582.235,23
2025-01-13 17:38:00,582.235,582.28,568.0264,582.2417,23
2025-01-13 17:39:00,582.26,582.29,582.24,582.27,15
2025-01-13 17:40:00,582.27,582.29,568.0264,582.27,34
2025-01-13 17:41:00,582.25,582.29,565.6999,582.29,17
2025-01-13 17:42:00,582.275,582.29,582.25,582.25,19
2025-01-13 17:43:00,582.29,582.29,582.25,582.25,21
2025-01-13 17:44:00,582.29,582.44,565.6999,582.44,73
2025-01-13 17:45:00,582.44,582.5,549.9962,582.285,65
2025-01-13 17:46:00,582.28,582.43,582.26,582.31,35
2025-01-13 17:47:00,582.3,582.31,580.6101,582.265,37
2025-01-13 17:48:00,582.265,582.31,582.2,582.255,35
2025-01-13 17:49:00,582.31,582.425,565.6999,582.25,37
2025-01-13 17:50:00,582.41,582.44,582.32,582.405,38
2025-01-13 17:51:00,582.4,582.41,582.4,582.405,23
2025-01-13 17:52:00,582.4099,582.41,582.2501,582.34,22
2025-01-13 17:53:00,582.34,582.41,582.28,582.345,20
2025-01-13 17:54:00,582.41,582.41,582.28,582.35,11
2025-01-13 17:55:00,582.3093,582.39,582.28,582.3796,18
2025-01-13 17:56:00,582.39,582.41,582.3,582.4,23
2025-01-13 17:57:00,582.399,582.4,582.3,582.3,9
2025-01-13 17:58:00,582.4,582.41,582.3,582.4,18
2025-01-13 17:59:00,582.365,582.59,582.35,582.38,34
2025-01-13 18:00:00,582.38,582.9,582.38,582.9,78
2025-01-13 18:01:00,582.9001,582.9001,582.67,582.72,33
2025-01-13 18:02:00,582.72,582.72,582.61,582.705,23
2025-01-13 18:03:00,582.68,582.7,582.625,582.69,28
2025-01-13 18:04:00,582.69,582.78,582.69,582.78,28
2025-01-13 18:05:00,582.75,582.99,582.75,582.989,50
2025-01-13 18:06:00,582.97,583.11,582.96,583.0,61
2025-01-13 18:07:00,583.035,583.089,583.0,583.08,31
2025-01-13 18:08:00,583.08,583.23,583.08,583.19,61
2025-01-13 18:09:00,583.16,583.18,583.16,583.1799,23
2025-01-13 18:10:00,583.15,583.2,583.15,583.16,33
2025-01-13 18:11:00,583.15,583.24,583.15,583.2,26
2025-01-13 18:12:00,583.18,583.25,583.18,583.18,16
2025-01-13 18:13:00,583.22,583.2399,583.1,583.1001,32
2025-01-13 18:14:00,583.135,583.17,583.0,583.08,36
2025-01-13 18:15:00,583.09,583.15,583.06,583.14,24
2025-01-13 18:16:00,583.11,583.2,583.11,583.135,19
2025-01-13 18:17:00,583.12,583.1392,583.0,583.04,32
2025-01-13 18:18:00,583.03,583.09,583.02,583.059,28
2025-01-13 18:19:00,583.0985,583.1,583.04,583.07,17
2025-01-13 18:20:00,583.07,583.1,583.02,583.08,22
2025-01-13 18:21:00,583.06,583.11,583.055,583.055,23
2025-01-13 18:22:00,583.055,583.0899,583.02,583.0205,17
2025-01-13 18:23:00,583.05,583.05,582.96,583.039,17
2025-01-13 18:24:00,583.0,583.04,582.95,583.0,14
2025-01-13 18:25:00,583.0,583.03,582.95,583.03,15
2025-01-13 18:26:00,582.989,583.03,582.95,583.03,17
2025-01-13 18:27:00,583.05,583.11,583.0,583.05,13
2025-01-13 18:28:00,583.06,583.0989,582.99,583.0,31
2025-01-13 18:29:00,583.0,583.0,582.9609,582.99,24
2025-01-13 18:30:00,581.39,583.08,581.39,583.06,198
2025-01-13 18:31:00,583.0883,583.32,583.0301,583.32,38
2025-01-13 18:32:00,583.26,583.46,583.26,583.4,32
2025-01-13 18:33:00,583.4,583.565,583.39,583.55,55
2025-01-13 18:34:00,583.58,583.63,583.4901,583.57,96
2025-01-13 18:35:00,583.64,583.64,583.55,583.56,18
2025-01-13 18:36:00,583.52,583.62,583.52,583.53,22
2025-01-13 18:37:00,583.58,583.62,583.5,583.6,56
2025-01-13 18:38:00,583.61,583.705,583.6,583.705,28
2025-01-13 18:39:00,583.67,583.97,583.66,583.95,73
2025-01-13 18:40:00,583.97,583.97,583.76,583.76,33
2025-01-13 18:41:00,583.87,583.87,583.7,583.71,28
2025-01-13 18:42:00,583.71,583.75,583.61,583.71,33
2025-01-13 18:43:00,583.62,583.6887,583.57,583.6887,22
2025-01-13 18:44:00,583.6887,583.79,583.58,583.69,75
2025-01-13 18:45:00,583.74,583.74,583.56,583.62,12
2025-01-13 18:46:00,583.58,583.76,583.55,583.68,20
2025-01-13 18:47:00,583.77,583.83,583.66,583.71,20
2025-01-13 18:48:00,583.65,583.77,583.61,583.7,11
2025-01-13 18:49:00,583.64,583.71,583.54,583.5901,19
2025-01-13 18:50:00,583.58,583.67,583.55,583.615,11
2025-01-13 18:51:00,583.67,583.67,583.55,583.62,20
2025-01-13 18:52:00,583.6575,583.66,583.34,583.35,41
2025-01-13 18:53:00,583.37,583.46,583.25,583.305,29
2025-01-13 18:54:00,583.34,583.34,583.22,583.271,20
2025-01-13 18:55:00,583.28,583.31,583.2219,583.275,16
2025-01-13 18:56:00,583.25,583.31,583.235,583.285,8
2025-01-13 18:57:00,583.245,583.26,583.14,583.14,27
2025-01-13 18:58:00,583.22,583.22,583.11,583.11,15
2025-01-13 18:59:00,583.165,583.22,583.14,583.21,11
2025-01-13 19:00:00,583.16,583.2298,583.08,583.08,26
2025-01-13 19:01:00,583.04,583.05,582.91,582.94,39
2025-01-13 19:02:00,583.0001,583.05,582.859,582.86,12
2025-01-13 19:03:00,582.82,582.97,582.76,582.945,32
2025-01-13 19:04:00,582.89,582.94,582.8,582.8,14
2025-01-13 19:05:00,582.83,582.9,582.83,582.88,16
2025-01-13 19:06:00,582.86,582.885,582.85,582.88,15
2025-01-13 19:07:00,582.85,582.88,582.85,582.88,10
2025-01-13 19:08:00,582.9,582.98,582.885,582.925,14
2025-01-13 19:09:00,582.89,582.92,582.86,582.88,12
2025-01-13 19:10:00,582.8887,582.9,582.81,582.89,13
2025-01-13 19:11:00,582.92,582.94,582.85,582.85,12
2025-01-13 19:12:00,582.865,582.865,582.69,582.83,26
2025-01-13 19:13:00,582.79,582.85,582.79,582.85,18
2025-01-13 19:14:00,582.81,582.91,582.81,582.91,13
2025-01-13 19:15:00,582.885,582.98,582.885,582.96,9
2025-01-13 19:16:00,582.95,583.01,582.9,582.95,20
2025-01-13 19:17:00,582.92,582.96,582.9,582.96,13
2025-01-13 19:18:00,582.9,583.08,582.9,583.08,11
2025-01-13 19:19:00,583.13,583.1799,583.06,583.07,19
2025-01-13 19:20:00,583.1,583.1296,583.1,583.11,6
2025-01-13 19:21:00,583.08,583.09,583.04,583.07,17
2025-01-13 19:22:00,583.06,583.09,582.925,582.925,25
2025-01-13 19:23:00,583.0,583.0,582.9,582.9,13
2025-01-13 19:24:00,582.9,582.97,582.9,582.925,14
2025-01-13 19:25:00,582.93,583.07,582.925,582.94,21
2025-01-13 19:26:00,582.93,582.96,582.86,582.96,27
2025-01-13 19:27:00,582.89,582.94,582.89,582.94,11
2025-01-13 19:28:00,582.94,582.94,582.84,582.84,10
2025-01-13 19:29:00,582.8797,582.97,582.83,582.93,16
2025-01-13 19:30:00,582.94,582.98,582.92,582.945,22
2025-01-13 19:31:00,582.96,582.99,582.93,582.93,12
2025-01-13 19:32:00,582.95,582.95,582.82,582.82,10
2025-01-13 19:33:00,582.83,582.93,582.83,582.93,13
2025-01-13 19:34:00,582.95,582.95,582.845,582.845,12
2025-01-13 19:35:00,582.86,582.89,582.77,582.8,21
2025-01-13 19:36:00,582.801,582.87,582.801,582.83,9
2025-01-13 19:37:00,582.84,582.92,582.84,582.865,16
2025-01-13 19:38:00,582.865,582.89,582.83,582.85,18
2025-01-13 19:39:00,582.83,582.92,582.81,582.92,14
2025-01-13 19:40:00,582.83,582.88,582.83,582.8591,6
2025-01-13 19:41:00,582.845,582.89,582.815,582.82,12
2025-01-13 19:42:00,582.83,582.85,582.81,582.82,12
2025-01-13 19:43:00,582.79,582.86,582.79,582.83,19
2025-01-13 19:44:00,582.82,582.85,582.77,582.82,25
2025-01-13 19:45:00,582.83,582.885,582.7903,582.87,11
2025-01-13 19:46:00,582.89,582.93,582.82,582.93,25
2025-01-13 19:47:00,582.895,582.92,582.86,582.88,17
2025-01-13 19:48:00,582.87,582.985,582.86,582.985,23
2025-01-13 19:49:00,582.975,583.01,582.92,582.9986,24
2025-01-13 19:50:00,582.9747,583.14,582.93,583.0915,32
2025-01-13 19:51:00,583.09,583.125,583.035,583.065,18
2025-01-13 19:52:00,583.09,583.09,583.045,583.09,15
2025-01-13 19:53:00,583.07,583.08,583.014,583.014,15
2025-01-13 19:54:00,583.025,583.17,583.025,583.14,25
2025-01-13 19:55:00,583.14,583.1897,583.14,583.165,40
2025-01-13 19:56:00,583.18,583.19,583.11,583.11,34
2025-01-13 19:57:00,583.16,583.16,583.0503,583.11,25
2025-01-13 19:58:00,583.11,583.19,583.11,583.15,18
2025-01-13 19:59:00,583.16,583.2,583.14,583.2,30
2025-01-14 04:00:00,583.56,585.0,583.56,584.89,70
2025-01-14 04:01:00,584.8,584.89,584.74,584.8,20
2025-01-14 04:02:00,584.8,584.85,584.8,584.83,9
2025-01-14 04:03:00,584.87,584.95,584.85,584.94,18
2025-01-14 04:04:00,584.94,584.97,584.85,584.85,14
2025-01-14 04:05:00,584.95,585.03,584.9,584.9,27
2025-01-14 04:06:00,585.01,585.01,584.86,584.86,23
2025-01-14 04:07:00,584.95,584.99,584.74,584.81,19
2025-01-14 04:08:00,584.74,584.82,584.71,584.71,12
2025-01-14 04:09:00,584.7,584.85,584.7,584.85,6
2025-01-14 04:10:00,584.79,584.79,584.62,584.65,14
2025-01-14 04:11:00,584.64,584.71,584.63,584.68,17
2025-01-14 04:12:00,584.66,584.66,584.49,584.54,26
2025-01-14 04:13:00,584.58,584.74,584.58,584.74,7
2025-01-14 04:14:00,584.81,584.91,584.81,584.81,10
2025-01-14 04:15:00,584.74,584.75,584.68,584.68,11
2025-01-14 04:16:00,584.69,584.69,584.46,584.51,16
2025-01-14 04:17:00,584.53,584.64,584.41,584.45,23
2025-01-14 04:18:00,584.54,584.57,584.48,584.57,10
2025-01-14 04:19:00,584.53,584.57,584.47,584.48,7
2025-01-14 04:20:00,584.46,584.52,584.42,584.47,22
2025-01-14 04:21:00,584.51,584.6,584.51,584.51,9
2025-01-14 04:22:00,584.52,584.72,584.52,584.62,7
2025-01-14 04:23:00,584.65,584.73,584.63,584.63,9
2025-01-14 04:24:00,584.64,584.73,584.64,584.68,11
2025-01-14 04:25:00,584.68,584.68,584.36,584.36,28
2025-01-14 04:26:00,584.33,584.35,584.27,584.33,23
2025-01-14 04:27:00,584.26,584.33,584.2,584.33,16
2025-01-14 04:28:00,584.36,584.44,584.33,584.33,12
2025-01-14 04:29:00,584.37,584.55,584.36,584.55,8
2025-01-14 04:30:00,584.52,584.52,584.4,584.52,10
2025-01-14 04:31:00,584.44,584.47,584.43,584.43,8
2025-01-14 04:32:00,584.49,584.49,584.3,584.42,8
2025-01-14 04:33:00,584.42,584.52,584.42,584.52,3
2025-01-14 04:34:00,584.51,584.75,584.51,584.75,12
2025-01-14 04:35:00,584.77,584.84,584.65,584.65,11
2025-01-14 04:36:00,584.71,584.71,584.55,584.61,19
2025-01-14 04:37:00,584.59,584.64,584.59,584.62,4
2025-01-14 04:38:00,584.59,584.62,584.59,584.61,5
2025-01-14 04:39:00,584.59,584.64,584.59,584.62,5
2025-01-14 04:40:00,584.58,584.58,584.45,584.46,6
2025-01-14 04:41:00,584.55,584.59,584.53,584.55,6
2025-01-14 04:42:00,584.53,584.62,584.53,584.62,5
2025-01-14 04:43:00,584.58,584.62,584.58,584.62,3
2025-01-14 04:44:00,584.67,584.71,584.67,584.71,4
2025-01-14 04:45:00,584.71,584.71,584.6,584.6,10
2025-01-14 04:46:00,584.58,584.59,584.54,584.54,6
2025-01-14 04:47:00,584.6,584.63,584.59,584.63,8
2025-01-14 04:48:00,584.63,584.63,584.6,584.6,5
2025-01-14 04:49:00,584.62,584.62,584.6,584.62,3
2025-01-14 04:50:00,584.6,584.66,584.56,584.56,19
2025-01-14 04:51:00,584.58,584.6,584.53,584.53,15
2025-01-14 04:52:00,584.54,584.61,584.46,584.51,22
2025-01-14 04:53:00,584.57,584.57,584.5,584.51,5
2025-01-14 04:54:00,584.48,584.5,584.41,584.44,12
2025-01-14 04:55:00,584.4,584.41,584.37,584.4,7
2025-01-14 04:56:00,584.39,584.55,584.39,584.55,8
2025-01-14 04:57:00,584.5,584.65,584.5,584.61,7
2025-01-14 04:58:00,584.56,584.62,584.54,584.55,31
2025-01-14 04:59:00,584.54,584.54,584.48,584.53,13
2025-01-14 05:00:00,584.54,584.54,584.31,584.31,15
2025-01-14 05:01:00,584.32,584.38,584.3,584.33,8
2025-01-14 05:02:00,584.33,584.39,584.3,584.39,10
2025-01-14 05:03:00,584.5,584.5,584.42,584.42,2
2025-01-14 05:04:00,584.52,584.59,584.52,584.55,12
2025-01-14 05:05:00,584.66,584.66,584.53,584.59,8
2025-01-14 05:06:00,584.61,584.67,584.61,584.64,3
2025-01-14 05:07:00,584.71,584.71,584.6,584.63,10
2025-01-14 05:08:00,584.56,584.64,584.54,584.54,6
2025-01-14 05:09:00,584.57,584.58,584.57,584.58,2
2025-01-14 05:10:00,584.67,584.71,584.46,584.46,16
2025-01-14 05:11:00,584.42,584.45,584.4,584.41,7
2025-01-14 05:12:00,584.42,584.46,584.42,584.46,4
2025-01-14 05:13:00,584.4,584.47,584.39,584.39,21
2025-01-14 05:14:00,584.39,584.4,584.38,584.38,5
2025-01-14 05:15:00,584.39,584.39,584.34,584.37,16
2025-01-14 05:16:00,584.35,584.44,584.35,584.41,9
2025-01-14 05:17:00,584.41,584.58,584.39,584.58,9
2025-01-14 05:18:00,584.49,584.5,584.47,584.48,7
2025-01-14 05:19:00,584.47,584.52,584.43,584.51,11
2025-01-14 05:20:00,584.45,584.45,584.36,584.4,13
2025-01-14 05:21:00,584.35,584.44,584.35,584.44,6
2025-01-14 05:22:00,584.44,584.44,584.33,584.41,23
2025-01-14 05:23:00,584.38,584.38,584.28,584.32,6
2025-01-14 05:24:00,584.33,584.33,584.25,584.33,30
2025-01-14 05:25:00,584.27,584.28,584.26,584.26,4
2025-01-14 05:26:00,584.3,584.3,584.25,584.25,6
2025-01-14 05:27:00,584.21,584.21,584.06,584.08,29
2025-01-14 05:28:00,584.11,584.2,584.07,584.2,18
2025-01-14 05:29:00,584.22,584.23,584.12,584.16,10
2025-01-14 05:30:00,584.15,584.17,584.15,584.17,2
2025-01-14 05:31:00,584.24,584.29,584.24,584.29,8
2025-01-14 05:32:00,584.28,584.31,584.28,584.31,4
2025-01-14 05:33:00,584.35,584.41,584.32,584.41,9
2025-01-14 05:34:00,584.45,584.49,584.41,584.41,3
2025-01-14 05:35:00,584.45,584.52,584.45,584.45,8
2025-01-14 05:36:00,584.55,584.55,584.49,584.52,3
2025-01-14 05:37:00,584.54,584.61,584.54,584.58,13
2025-01-14 05:38:00,584.58,584.58,584.41,584.41,10
2025-01-14 05:39:00,584.45,584.51,584.41,584.49,7
2025-01-14 05:40:00,584.52,584.52,584.5,584.5,2
2025-01-14 05:41:00,584.43,584.43,584.4,584.4,2
2025-01-14 05:42:00,584.31,584.38,584.3,584.38,9
2025-01-14 05:43:00,584.4,584.44,584.34,584.44,8
2025-01-14 05:44:00,584.4,584.4,584.34,584.34,2
2025-01-14 05:45:00,584.44,584.47,584.42,584.47,7
2025-01-14 05:46:00,584.52,584.54,584.52,584.54,5
2025-01-14 05:47:00,584.6,584.6,584.58,584.58,8
2025-01-14 05:48:00,584.54,584.54,584.54,584.54,4
2025-01-14 05:49:00,584.53,584.59,584.53,584.56,10
2025-01-14 05:50:00,584.56,584.62,584.53,584.62,8
2025-01-14 05:51:00,584.57,584.6,584.57,584.6,2
2025-01-14 05:52:00,584.64,584.7,584.64,584.68,14
2025-01-14 05:53:00,584.7,584.71,584.7,584.7,6
2025-01-14 05:54:00,584.65,584.65,584.58,584.64,4
2025-01-14 05:55:00,584.6,584.61,584.53,584.53,19
2025-01-14 05:56:00,584.59,584.6,584.53,584.53,4
2025-01-14 05:57:00,584.54,584.62,584.54,584.62,2
2025-01-14 05:58:00,584.59,584.59,584.51,584.54,6
2025-01-14 05:59:00,584.54,584.54,584.54,584.54,3
2025-01-14 06:00:00,584.54,584.54,584.37,584.37,10
2025-01-14 06:01:00,584.36,584.38,584.35,584.38,7
2025-01-14 06:02:00,584.39,584.39,584.39,584.39,1
2025-01-14 06:03:00,584.37,584.38,584.31,584.37,14
2025-01-14 06:04:00,584.31,584.34,584.26,584.26,5
2025-01-14 06:05:00,584.25,584.25,584.12,584.17,13
2025-01-14 06:06:00,584.19,584.3,584.17,584.3,19
2025-01-14 06:07:00,584.3,584.32,584.29,584.31,6
2025-01-14 06:08:00,584.3,584.3,584.12,584.21,13
2025-01-14 06:09:00,584.21,584.22,584.15,584.16,6
2025-01-14 06:10:00,584.21,584.28,584.2,584.21,7
2025-01-14 06:11:00,584.29,584.33,584.24,584.33,5
2025-01-14 06:12:00,584.37,584.41,584.37,584.41,5
2025-01-14 06:13:00,584.31,584.31,584.31,584.31,1
2025-01-14 06:14:00,584.4,584.43,584.4,584.43,2
2025-01-14 06:15:00,584.38,584.38,584.3,584.3,8
2025-01-14 06:16:00,584.27,584.29,584.2,584.27,13
2025-01-14 06:17:00,584.27,584.28,584.24,584.27,9
2025-01-14 06:18:00,584.26,584.26,584.2,584.22,14
2025-01-14 06:19:00,584.23,584.23,584.01,584.06,44
2025-01-14 06:20:00,584.13,584.13,583.96,584.01,41
2025-01-14 06:21:00,583.98,584.01,583.96,584.01,10
2025-01-14 06:22:00,584.0,584.0,583.85,583.97,19
2025-01-14 06:23:00,583.94,583.94,583.88,583.88,2
2025-01-14 06:24:00,583.86,583.86,583.78,583.85,25
2025-01-14 06:25:00,583.81,583.84,583.78,583.78,18
2025-01-14 06:26:00,583.79,583.89,583.79,583.84,18
2025-01-14 06:27:00,583.8,583.85,583.72,583.85,14
2025-01-14 06:28:00,583.91,583.92,583.89,583.91,7
2025-01-14 06:29:00,583.91,583.92,583.9,583.9,9
2025-01-14 06:30:00,583.91,583.93,583.81,583.9,22
2025-01-14 06:31:00,583.83,583.83,583.68,583.71,14
2025-01-14 06:32:00,583.74,584.0,583.67,583.77,56
2025-01-14 06:33:00,583.8,583.83,583.8,583.83,2
2025-01-14 06:34:00,583.83,583.84,583.81,583.81,6
2025-01-14 06:35:00,583.88,583.88,583.88,583.88,4
2025-01-14 06:36:00,583.83,583.89,583.81,583.85,7
2025-01-14 06:37:00,583.81,583.81,583.71,583.78,7
2025-01-14 06:38:00,583.81,583.83,583.81,583.83,2
2025-01-14 06:39:00,583.83,583.88,583.77,583.77,13
2025-01-14 06:40:00,583.75,583.79,583.74,583.76,5
2025-01-14 06:41:00,583.8,584.0,583.8,583.88,57
2025-01-14 06:42:00,583.9,583.93,583.9,583.93,4
2025-01-14 06:43:00,583.93,583.93,583.84,583.84,6
2025-01-14 06:44:00,583.8,583.89,583.8,583.89,5
2025-01-14 06:45:00,583.85,583.85,583.7,583.81,22
2025-01-14 06:46:00,583.73,583.73,583.59,583.68,67
2025-01-14 06:47:00,583.7,583.72,583.59,583.59,24
2025-01-14 06:48:00,583.58,583.59,583.5,583.54,26
2025-01-14 06:49:00,583.54,583.56,583.52,583.56,14
2025-01-14 06:50:00,583.56,583.56,583.45,583.53,17
2025-01-14 06:51:00,583.51,583.7,583.48,583.67,31
2025-01-14 06:52:00,583.67,583.69,583.59,583.69,23
2025-01-14 06:53:00,583.6,583.69,583.56,583.61,17
2025-01-14 06:54:00,583.69,583.71,583.62,583.63,14
2025-01-14 06:55:00,583.66,583.66,583.51,583.54,18
2025-01-14 06:56:00,583.56,583.63,583.53,583.53,11
2025-01-14 06:57:00,583.53,583.63,583.53,583.63,9
2025-01-14 06:58:00,583.59,583.68,583.59,583.68,12
2025-01-14 06:59:00,583.71,583.71,583.6,583.65,11
2025-01-14 07:00:00,583.57,583.71,583.51,583.56,73
2025-01-14 07:01:00,583.6,583.6,583.52,583.57,73
2025-01-14 07:02:00,583.57,583.71,583.57,583.67,54
2025-01-14 07:03:00,583.68,583.82,583.62,583.69,55
2025-01-14 07:04:00,583.78,583.84,583.73,583.79,31
2025-01-14 07:05:00,583.79,583.87,583.67,583.68,33
2025-01-14 07:06:00,583.7,583.77,583.6,583.6,59
2025-01-14 07:07:00,583.62,583.62,583.08,583.26,201
2025-01-14 07:08:00,583.24,583.26,583.0,583.0,78
2025-01-14 07:09:00,583.03,583.22,582.95,583.14,55
2025-01-14 07:10:00,583.18,583.29,583.07,583.29,66
2025-01-14 07:11:00,583.29,583.36,583.16,583.22,32
2025-01-14 07:12:00,583.13,583.26,583.07,583.07,54
2025-01-14 07:13:00,583.08,583.08,582.86,582.86,82
2025-01-14 07:14:00,582.92,582.96,582.76,582.95,110
2025-01-14 07:15:00,582.96,583.04,582.92,582.96,23
2025-01-14 07:16:00,582.91,583.0,582.89,582.99,66
2025-01-14 07:17:00,583.0,583.06,582.9,582.93,17
2025-01-14 07:18:00,582.98,583.06,582.91,582.93,31
2025-01-14 07:19:00,582.91,582.92,582.84,582.9,33
2025-01-14 07:20:00,582.9,582.99,582.78,582.78,52
2025-01-14 07:21:00,582.76,582.76,582.3,582.36,171
2025-01-14 07:22:00,582.39,582.41,582.27,582.37,98
2025-01-14 07:23:00,582.36,582.48,582.21,582.4,63
2025-01-14 07:24:00,582.37,582.62,582.36,582.56,22
2025-01-14 07:25:00,582.6,582.7,582.6,582.65,105
2025-01-14 07:26:00,582.78,582.91,582.75,582.91,20
2025-01-14 07:27:00,582.9,582.96,582.84,582.86,34
2025-01-14 07:28:00,582.89,583.04,582.89,583.04,85
2025-01-14 07:29:00,583.07,583.14,582.9,582.93,27
2025-01-14 07:30:00,582.86,583.08,582.83,582.88,29
2025-01-14 07:31:00,582.84,583.08,582.84,583.02,29
2025-01-14 07:32:00,582.99,582.99,582.89,582.91,14
2025-01-14 07:33:00,582.91,583.05,582.85,583.0,15
2025-01-14 07:34:00,582.99,583.15,582.92,583.15,22
2025-01-14 07:35:00,583.17,583.27,583.15,583.15,28
2025-01-14 07:36:00,583.15,583.19,582.96,583.0,48
2025-01-14 07:37:00,583.01,583.199,583.01,583.19,25
2025-01-14 07:38:00,583.19,583.27,583.14,583.27,16
2025-01-14 07:39:00,583.22,583.28,583.11,583.21,37
2025-01-14 07:40:00,583.24,583.27,583.13,583.18,41
2025-01-14 07:41:00,583.22,583.32,583.13,583.19,43
2025-01-14 07:42:00,583.19,583.26,583.15,583.2,35
2025-01-14 07:43:00,583.2,583.25,582.98,583.07,67
2025-01-14 07:44:00,583.11,583.28,583.07,583.2,38
2025-01-14 07:45:00,583.19,583.29,583.17,583.19,54
2025-01-14 07:46:00,583.21,583.24,583.04,583.2,60
2025-01-14 07:47:00,583.25,583.26,583.14,583.25,37
2025-01-14 07:48:00,583.21,583.25,583.17,583.21,31
2025-01-14 07:49:00,583.25,583.25,583.18,583.18,20
2025-01-14 07:50:00,583.2,583.26,583.05,583.15,107
2025-01-14 07:51:00,583.149,583.16,583.07,583.11,43
2025-01-14 07:52:00,583.081,583.15,583.0,583.01,27
2025-01-14 07:53:00,582.97,583.03,582.95,583.01,17
2025-01-14 07:54:00,583.02,583.02,582.93,582.98,31
2025-01-14 07:55:00,582.98,582.98,582.74,582.82,37
2025-01-14 07:56:00,582.84,582.89,582.82,582.85,71
2025-01-14 07:57:00,582.89,583.01,582.87,583.01,16
2025-01-14 07:58:00,583.03,583.11,582.89,582.91,11
2025-01-14 07:59:00,582.89,582.95,582.83,582.95,23
2025-01-14 08:00:00,584.8217,585.28,581.39,582.77,834
2025-01-14 08:01:00,581.39,584.57,581.39,582.5,399
2025-01-14 08:02:00,583.0097,583.0097,581.39,581.39,60
2025-01-14 08:03:00,582.62,582.7085,581.39,582.66,42
2025-01-14 08:04:00,582.675,582.7,582.61,582.67,83
2025-01-14 08:05:00,581.39,582.69,581.3793,582.65,79
2025-01-14 08:06:00,582.64,582.69,582.4827,582.595,39
2025-01-14 08:07:00,582.5912,582.65,582.51,582.51,39
